tool_id,tool_name,directory,event_type,version,old_version,change_type,commit_hash,commit_date,commit_message
ensembl_vep,Predict variant effects,ensembl_vep,update,113.0+galaxy0,112.0+galaxy0,upstream,341b43aa8b99801b8986721602627f888d121c81,2024-10-26T21:16:02+00:00,Merge pull request #6471 from planemo-autoupdate/tools/ensembl_vep
ucsc-twobittofa,twoBitToFa,ucsc_tools/twobittofa,update,472,469,upstream,f23db5c2e7b9360148eff9c3227c57c0b7c379a8,2024-10-28T07:02:08+00:00,Merge pull request #5329 from planemo-autoupdate/tools/ucsc_tools/twobittofa
ucsc_blat,UCSC BLAT Alignment Tool,ucsc_blat,update,472+galaxy0,469+galaxy0,upstream,639d331c388694a4143a4feea80870953282286e,2024-10-28T07:02:27+00:00,Merge pull request #6492 from planemo-autoupdate/tools/ucsc_blat
pretext_snapshot,Pretext Snapshot,pretext,update,0.0.4+galaxy0,0.0.3+galaxy2,upstream,e387e8541eb3e9c5ce56440f955a3b6f2aa27d08,2024-10-28T09:06:54+00:00,Merge pull request #6491 from planemo-autoupdate/tools/pretext
srst2,SRST2,srst2,update,0.2.0+galaxy2,0.2.0+galaxy1,wrapper,90275e51aa271edacdd9d277c441e38e99502c53,2024-10-28T13:00:47+00:00,Merge pull request #6493 from galaxyproject/anaconda-rooster
busco,Busco,busco,update,5.8.0+galaxy0,5.7.1+galaxy0,upstream,8565e8283f976870104e08aa7729a1624edd6f58,2024-10-29T13:53:27+00:00,Merge pull request #6497 from SaimMomin12/busco_update
ampvis2_alpha_diversity,ampvis2 alpha diversity,ampvis2,update,2.8.9+galaxy1,2.8.9+galaxy0,wrapper,cb7f20bd60570b9115fb8a9ce793dbe9b3fd65f5,2024-11-01T16:38:28+00:00,Merge pull request #6498 from Minamehr/Add_plot_Alphadiv
fastk_fastk,FastK,fastk,update,1.1.0+galaxy0,1.0.0+galaxy2,upstream,9257c0d48c94f40919d29e48f210c58099608aa7,2024-11-04T14:12:24+00:00,Updating tools/fastk from version 1.0.0 to 1.1.0 (#6512)
ucsc_wigtobigwig,wigtobigwig,ucsc_tools/wigtobigwig,update,472+galaxy0,469+galaxy0,upstream,8e14f773aff9a8ee881034919b7f234dd44758b2,2024-11-04T22:00:02+00:00,Merge pull request #6518 from planemo-autoupdate/tools/ucsc_tools/wigtobigwig
pbmm2,pbmm2,pbmm2,update,1.16.0+galaxy0,1.14.99+galaxy0,upstream,a843752a23c6feacb7bd37a2574cb05c51c6b898,2024-11-04T22:03:00+00:00,Merge pull request #6514 from planemo-autoupdate/tools/pbmm2
hicexplorer_chicaggregatestatistic,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicdifferentialtest,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicexportdata,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicplotviewpoint,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicqualitycontrol,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicsignificantinteractions,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicviewpoint,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_chicviewpointbackgroundmodel,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicadjustmatrix,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicaggregatecontacts,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicaverageregions,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicbuildmatrix,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hiccomparematrices,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hiccompartmentspolarization,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicconvertformat,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hiccorrectmatrix,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hiccorrelate,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicdetectloops,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicdifferentialtad,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicfindrestrictionsites,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicfindtads,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hichyperoptDetectLoops,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicinfo,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicinterintratad,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicmergedomains,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicmergeloops,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicmergematrixbins,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicnormalize,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicpca,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicplotaverageregions,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicplotdistvscounts,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicplotmatrix,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicplotsvl,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicplotviewpoint,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicquickqc,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicsummatrices,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hictransform,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
hicexplorer_hicvalidatelocations,@BINARY@,hicexplorer,update,3.7.5+galaxy1,3.7.5+galaxy0,wrapper,79133bc3739fbcc6c2055d589679aae312161d03,2024-11-04T22:07:36+00:00,Merge pull request #6519 from bernt-matthias/topic/6505
cosg,COSG,cosg,new,1.0.1+galaxy0,,initial,d1eee788f207ac0077cb5fea82a3f32cc4980e40,2024-11-05T13:24:00+00:00,Merge pull request #6530 from marionnyaboke/main
seqkit_fx2tab,SeqKit fx2tab,seqkit,update,2.9.0+galaxy0,2.8.2+galaxy0,upstream,771baec9a4ef7f027d05863c53fcf46ab73e561b,2024-11-06T13:13:03+00:00,Merge pull request #6538 from SaimMomin12/tools/seqkit
seqkit_locate,SeqKit locate,seqkit,update,2.9.0+galaxy0,2.8.2+galaxy0,upstream,771baec9a4ef7f027d05863c53fcf46ab73e561b,2024-11-06T13:13:03+00:00,Merge pull request #6538 from SaimMomin12/tools/seqkit
seqkit_stats,SeqKit statistics,seqkit,update,2.9.0+galaxy0,2.8.2+galaxy0,upstream,771baec9a4ef7f027d05863c53fcf46ab73e561b,2024-11-06T13:13:03+00:00,Merge pull request #6538 from SaimMomin12/tools/seqkit
seqkit_translate,SeqKit translate,seqkit,update,2.9.0+galaxy0,2.8.2+galaxy0,upstream,771baec9a4ef7f027d05863c53fcf46ab73e561b,2024-11-06T13:13:03+00:00,Merge pull request #6538 from SaimMomin12/tools/seqkit
bam2fastx,PacBio bam2fastx,pbtk,update,3.4.0+galaxy0,3.1.1+galaxy1,upstream,7f0e2a6739769971f60c9719f1ef883c621d5ce1,2024-11-06T22:15:03+00:00,Merge pull request #6515 from planemo-autoupdate/tools/pbtk
seurat_create,Seurat Create,seurat,update,5.0+galaxy1,5.0+galaxy0,wrapper,08d8b9adb080f075e6ad9f1ddb1ac8117762f1e7,2024-11-08T19:25:45+00:00,Merge pull request #6539 from pavanvidem/patch-6
irma,IRMA,irma,new,1.2.0+galaxy0,,initial,0ee665c3393af083833fdb9becbe6965d009e16c,2024-11-09T13:43:21+00:00,Merge pull request #6545 from wm75/fix-irma
fastp,fastp,fastp,update,0.24.0+galaxy0,0.23.4+galaxy2,upstream,b76fe0b833d61c5161ed033ce1f57e3881bf336f,2024-11-11T14:41:55+00:00,Merge pull request #6549 from planemo-autoupdate/tools/fastp
polypolish,Polypolish,polypolish,update,0.6.0+galaxy0,0.5.0+galaxy2,upstream,f3b5a8f978923c5bbf663b0a99025245458e6ee0,2024-11-12T09:43:46+00:00,Merge pull request #6554 from SaimMomin12/tools/polypolish
quast,Quast,quast,update,5.3.0+galaxy0,5.2.0+galaxy1,upstream,975a3b77e7a54e4c61e8bf4cd883cde01b16f0fd,2024-11-12T12:29:48+00:00,Merge pull request #6552 from SaimMomin12/tools/quast
ggplot2_heatmap2,heatmap2,heatmap2,update,3.2.0+galaxy1,3.2.0+galaxy0,wrapper,e3d7e01c96e49e65000f45d07e453d9f2625651a,2024-11-12T16:07:34+00:00,Merge pull request #6541 from lldelisle/fix_heatmap2
pretext_graph,Pretextgraph,pretext,update,0.0.7+galaxy0,0.0.6+galaxy0,upstream,ea5a92f36e1a8f329b7e7915fcd54414114a8244,2024-11-13T14:19:24+00:00,Merge pull request #6555 from Smeds/update-pretext_graph_version
sniffles,sniffles,sniffles,update,2.5.2+galaxy0,2.4+galaxy1,upstream,a2dd716a67d60533534269faef8e87e30496bce0,2024-11-14T07:16:24+00:00,update sniffles to new 2.5.2 release (#6557)
groot,Groot,groot,update,1.1.2+galaxy1,1.1.2+galaxy0,wrapper,fcdb311680cae04b0d4f002a39abcbf338d7de41,2024-11-14T15:32:56+00:00,Merge pull request #6562 from hugolefeuvre/groot_update
fastp,fastp,fastp,update,0.24.0+galaxy3,0.24.0+galaxy0,wrapper,17a0a67dfbc7541a7fe3618cfbbb71d814042889,2024-11-15T15:20:26+00:00,Merge pull request #6499 from RZ9082/fastp
freyja_aggregate_plot,Freyja: Aggregate and visualize,freyja,update,1.5.2+galaxy0,1.5.1+galaxy0,upstream,79a21a9a4a63e538f2ba0bc29384593df2c65859,2024-11-15T16:28:31+00:00,Merge pull request #6564 from SaimMomin12/tools/freyja
freyja_boot,Freyja: Bootstrapping,freyja,update,1.5.2+galaxy0,1.5.1+galaxy0,upstream,79a21a9a4a63e538f2ba0bc29384593df2c65859,2024-11-15T16:28:31+00:00,Merge pull request #6564 from SaimMomin12/tools/freyja
freyja_demix,Freyja: Demix,freyja,update,1.5.2+galaxy0,1.5.1+galaxy0,upstream,79a21a9a4a63e538f2ba0bc29384593df2c65859,2024-11-15T16:28:31+00:00,Merge pull request #6564 from SaimMomin12/tools/freyja
snipit,snipit,snipit,update,1.6+galaxy0,1.2+galaxy0,upstream,64c7062a60708a60b5779fa3406aca8e07828d35,2024-11-16T10:59:51+00:00,Merge pull request #6565 from wm75/snipit16
ampvis2_heatmap,ampvis2 heatmap,ampvis2,update,2.8.9+galaxy1,2.8.9+galaxy0,wrapper,94142a1c39e47719ab94c2af0b8ab1fe74e69c84,2024-11-16T15:17:25+00:00,Merge pull request #6130 from MaraBesemer/main
tb_profiler_profile,TB-Profiler Profile,tb-profiler,update,6.4.0+galaxy0,6.2.1+galaxy1,upstream,fe5de3e1e0dc056c102ed13c9553ef2e0d6fcab6,2024-11-16T20:14:56+00:00,Merge pull request #6543 from emarinier/tbprofiler
trimal,trimAl,trimal,new,1.5.0+galaxy0,,initial,5475577b9d14867b089ae5c4b58d4bc25868720e,2024-11-18T06:59:21+00:00,Merge pull request #6568 from planemo-autoupdate/tools/trimal
ensembl_vep,Predict variant effects,ensembl_vep,update,113.2+galaxy0,113.0+galaxy0,upstream,61e2628d72440132cafec5ff482f13c3e7030a40,2024-11-18T07:00:17+00:00,Merge pull request #6567 from planemo-autoupdate/tools/ensembl_vep
abyss-pe,ABySS,abyss,update,2.3.10+galaxy0,2.3.9+galaxy0,upstream,ff35237f0cebb11f1da08a9a331185c9911eff93,2024-11-19T12:30:46+00:00,Merge pull request #6570 from SaimMomin12/tools/abyss
bbtools_bbduk,BBTools: BBduk,bbtools,update,39.08+galaxy1,39.08+galaxy0,wrapper,46992fbb9d79da3d3c45b0c10f2936cf2af2dbcd,2024-11-19T14:31:49+00:00,bbtools: use aggressive error detection (#6573)
bbtools_bbmap,BBTools: BBMap,bbtools,update,39.08+galaxy1,39.08+galaxy0,wrapper,46992fbb9d79da3d3c45b0c10f2936cf2af2dbcd,2024-11-19T14:31:49+00:00,bbtools: use aggressive error detection (#6573)
bbtools_bbmerge,BBTools: BBMerge,bbtools,update,39.08+galaxy1,39.08+galaxy0,wrapper,46992fbb9d79da3d3c45b0c10f2936cf2af2dbcd,2024-11-19T14:31:49+00:00,bbtools: use aggressive error detection (#6573)
bbtools_bbnorm,BBTools: BBNorm,bbtools,update,39.08+galaxy1,39.08+galaxy0,wrapper,46992fbb9d79da3d3c45b0c10f2936cf2af2dbcd,2024-11-19T14:31:49+00:00,bbtools: use aggressive error detection (#6573)
bbtools_callvariants,BBTools: call variants,bbtools,update,39.08+galaxy1,39.08+galaxy0,wrapper,46992fbb9d79da3d3c45b0c10f2936cf2af2dbcd,2024-11-19T14:31:49+00:00,bbtools: use aggressive error detection (#6573)
bbtools_tadpole,BBTools: Tadpole,bbtools,update,39.08+galaxy1,39.08+galaxy0,wrapper,46992fbb9d79da3d3c45b0c10f2936cf2af2dbcd,2024-11-19T14:31:49+00:00,bbtools: use aggressive error detection (#6573)
trimal,trimAl,trimal,update,1.5.0+galaxy1,1.5.0+galaxy0,wrapper,f6575973c143041bfbcb8afa12077c77e65e91a5,2024-11-20T22:17:17+00:00,Merge pull request #6577 from shiltemann/trimal
ncbi_fcs_gx,NCBI FCS GX,ncbi_fcs_gx,update,0.5.4+galaxy1,0.5.4+galaxy0,wrapper,9da8f86f11185d6bd75ce10de108278db2256bfd,2024-11-21T02:12:00+00:00,Merge pull request #6579 from natefoo/fcs-gx-tmpdir-fix
Extract genomic DNA 1,Extract Genomic DNA,extract_genomic_dna,update,3.0.3+galaxy3,3.0.3+galaxy2,wrapper,6db2d98b513e4980788fcba49d809c91e5750296,2024-11-21T07:12:51+00:00,Merge pull request #6580 from natefoo/extract-genomic-dna-required-files
krakentools_alpha_diversity,Krakentools: Calculates alpha diversity,krakentools,new,1.2+galaxy2,,initial,60eb96ad3ff782075ca1f29e26ffe5487bbb93ed,2024-11-22T09:09:55+00:00,patch krakentools beta_diversity.xml (#6553)
krakentools_beta_diversity,Krakentools: calculates beta diversity (Bray-Curtis dissimilarity),krakentools,new,1.2+galaxy2,,initial,60eb96ad3ff782075ca1f29e26ffe5487bbb93ed,2024-11-22T09:09:55+00:00,patch krakentools beta_diversity.xml (#6553)
krakentools_extract_kraken_reads,Krakentools: Extract Kraken Reads By ID,krakentools,update,1.2+galaxy2,1.2+galaxy1,wrapper,60eb96ad3ff782075ca1f29e26ffe5487bbb93ed,2024-11-22T09:09:55+00:00,patch krakentools beta_diversity.xml (#6553)
krakentools_kreport2krona,Krakentools: Convert kraken report file,krakentools,update,1.2+galaxy2,1.2+galaxy1,wrapper,60eb96ad3ff782075ca1f29e26ffe5487bbb93ed,2024-11-22T09:09:55+00:00,patch krakentools beta_diversity.xml (#6553)
hicstuff_pipeline,hicstuff full pipeline,hicstuff,update,3.2.4+galaxy0,3.2.3+galaxy0,upstream,685c4b08d3001bdce6bd33cee10804e6c312d5b9,2024-11-25T10:21:50+00:00,Merge pull request #6589 from SaimMomin12/tools/hicstuff
fatovcf,faToVcf,ucsc_tools/fatovcf,update,473+galaxy0,448+galaxy0,upstream,cf03c3f6b7afb8e673cc5ced6178d4f6f96a9116,2024-12-03T09:38:01+00:00,Merge pull request #6605 from planemo-autoupdate/tools/ucsc_tools/fatovcf
mosdepth,mosdepth,mosdepth,update,0.3.10+galaxy0,0.3.8+galaxy0,upstream,2fed2739ed039c32c9a27a9a855174da2a907bd3,2024-12-03T09:38:17+00:00,Merge pull request #6603 from planemo-autoupdate/tools/mosdepth
ensembl_vep,Predict variant effects,ensembl_vep,update,113.3+galaxy0,113.2+galaxy0,upstream,8ead4ce21cdd95c80b0649d526102c16cbd43f46,2024-12-03T09:39:38+00:00,Merge pull request #6601 from planemo-autoupdate/tools/ensembl_vep
cooc_mutbamscan,Cojac: mutbamscan,cojac,update,0.9.3+galaxy0,0.9.2+galaxy0,upstream,31d64f97f5281ca3f401db42e352a3c1ed55cd31,2024-12-03T09:40:02+00:00,Merge pull request #6600 from planemo-autoupdate/tools/cojac
cooc_pubmut,Cojac: pubmut,cojac,update,0.9.3+galaxy0,0.9.2+galaxy0,upstream,31d64f97f5281ca3f401db42e352a3c1ed55cd31,2024-12-03T09:40:02+00:00,Merge pull request #6600 from planemo-autoupdate/tools/cojac
cooc_tabmut,Cojac: tabmut,cojac,update,0.9.3+galaxy0,0.9.2+galaxy0,upstream,31d64f97f5281ca3f401db42e352a3c1ed55cd31,2024-12-03T09:40:02+00:00,Merge pull request #6600 from planemo-autoupdate/tools/cojac
hicexplorer_chicaggregatestatistic,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicdifferentialtest,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicexportdata,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicplotviewpoint,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicqualitycontrol,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicsignificantinteractions,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicviewpoint,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_chicviewpointbackgroundmodel,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
hicexplorer_hicadjustmatrix,@BINARY@,hicexplorer,update,3.7.6+galaxy1,3.7.5+galaxy1,upstream,69bb60ab875c1c1769298678f0890d8b92f1899d,2024-12-05T16:47:51+00:00,Merge pull request #6595 from joachimwolff/hicexplorer_3.7.6
